id,path,canonical,transcript,speaker_id,c_norm,t_norm,ph_error
HYT_Nu_6_S0005_123,audio_data/train/HYT_Nu_6_S0005_123.wav,k aː-4 m a-0 ŋz l ɔ-0 l a-4 ŋz l a-4 mz,k aː-4 m a-0 ŋz l ɔ-0 l a-4 ŋz l a-4 mz,S0005,k aː-4 m a-0 ŋz l ɔ-0 l a-4 ŋz l a-4 mz,k aː-4 m a-0 ŋz l ɔ-0 l a-4 ŋz l a-4 mz,False
NHM_7_NU_S0006_58,audio_data/train/NHM_7_NU_S0006_58.wav,m uə-1 n a-1 iz ŋ ɨə-1 iz l aː-1 ŋz t o-0 iz ɣ ɔ-5 iz l aː-1 m uə-1 n ɨə-4 kz n o-3 iz x o-0 ŋmz aː-0 iz ɣ ɔ-5 iz l aː-1 m uə-1 n ɨə-4 kz l u-2 v i-1 n ɨə-4 kz l e-0 nz h iə-1 nz h w aː-1 x o-0 ŋmz z ɨ-2 z o-5 iz ɲ ɨ-0 ɲ ɨ-2 ŋz n əː-0 iz x aː-4 kz,m uə-1 l a-1 iz ŋ ɨə-1 iz l aː-1 ŋz t o-0 iz ɣ ɔ-5 iz l aː-1 m uə-1 l ɨə-4 kz l o-3 iz x o-0 ŋmz aː-0 iz ɣ ɔ-5 iz l aː-1 m uə-1 l ɨə-4 kz l u-2 v i-1 l ɨə-4 kz l e-0 nz h iə-1 nz h w aː-1 x o-0 ŋmz z ɨ-2 z o-5 iz ɲ ɨ-0 ɲ ɨ-2 ŋz n əː-0 iz x aː-4 kz,S0006,m uə-1 n a-1 iz ŋ ɨə-1 iz l aː-1 ŋz t o-0 iz ɣ ɔ-5 iz l aː-1 m uə-1 n ɨə-4 kz n o-3 iz x o-0 ŋmz aː-0 iz ɣ ɔ-5 iz l aː-1 m uə-1 n ɨə-4 kz l u-2 v i-1 n ɨə-4 kz l e-0 nz h iə-1 nz h w aː-1 x o-0 ŋmz z ɨ-2 z o-5 iz ɲ ɨ-0 ɲ ɨ-2 ŋz n əː-0 iz x aː-4 kz,m uə-1 l a-1 iz ŋ ɨə-1 iz l aː-1 ŋz t o-0 iz ɣ ɔ-5 iz l aː-1 m uə-1 l ɨə-4 kz l o-3 iz x o-0 ŋmz aː-0 iz ɣ ɔ-5 iz l aː-1 m uə-1 l ɨə-4 kz l u-2 v i-1 l ɨə-4 kz l e-0 nz h iə-1 nz h w aː-1 x o-0 ŋmz z ɨ-2 z o-5 iz ɲ ɨ-0 ɲ ɨ-2 ŋz n əː-0 iz x aː-4 kz,True
NMA_7_NU_S0002_131,audio_data/train/NMA_7_NU_S0002_131.wav,t͡ɕ i-4 nz k ɔ-0 ŋmz ɗ w o-0 iz ɣ aː-1,t͡ɕ i-4 nz k ɔ-0 ŋmz ɗ w o-0 iz ɣ aː-1,S0002,t͡ɕ i-4 nz k ɔ-0 ŋmz ɗ w o-0 iz ɣ aː-1,t͡ɕ i-4 nz k ɔ-0 ŋmz ɗ w o-0 iz ɣ aː-1,False
THA_7_NU_S0043_127,audio_data/train/THA_7_NU_S0043_127.wav,z u-3 m uə-1 s w ə-0 nz k u-1 ŋmz v e-1,z u-3 m uə-1 s w ə-0 nz k u-1 ŋmz v e-1,S0043,z u-3 m uə-1 s w ə-0 nz k u-1 ŋmz v e-1,z u-3 m uə-1 s w ə-0 nz k u-1 ŋmz v e-1,False
TPA_Nu_6_S0009_39,audio_data/train/TPA_Nu_6_S0009_39.wav,ɣ aː-1 t͡ɕ o-4 ŋmz s əː-5 h e-4 tz h o-1 nz t͡ɕ a-5 iz m ə-4 tz,ɣ aː-1 t͡ɕ o-4 ŋmz s əː-5 h e-4 tz h o-1 nz t͡ɕ a-5 iz m ə-4 tz,S0009,ɣ aː-1 t͡ɕ o-4 ŋmz s əː-5 h e-4 tz h o-1 nz t͡ɕ a-5 iz m ə-4 tz,ɣ aː-1 t͡ɕ o-4 ŋmz s əː-5 h e-4 tz h o-1 nz t͡ɕ a-5 iz m ə-4 tz,False
NMA_7_NU_S0002_64,audio_data/train/NMA_7_NU_S0002_64.wav,h w aː-0 m aː-0 iz z ə-5 nz z aː-4 tz v aː-1 ŋz,h w aː-0 m aː-0 iz z ə-5 nz z aː-4 tz v aː-1 ŋz,S0002,h w aː-0 m aː-0 iz z ə-5 nz z aː-4 tz v aː-1 ŋz,h w aː-0 m aː-0 iz z ə-5 nz z aː-4 tz v aː-1 ŋz,False
NMA_7_NU_S0002_172,audio_data/train/NMA_7_NU_S0002_172.wav,v e-1 v e-1 k w e-0,v e-1 v e-1 k w e-0,S0002,v e-1 v e-1 k w e-0,v e-1 v e-1 k w e-0,False
NDBA_7_NAM_S0010_48,audio_data/train/NDBA_7_NAM_S0010_48.wav,n ɔ-4 k ɔ-4 m o-5 tz m a-4 tz t͡ɕ ɔ-1 nz ɲ ɨ-0 h ɔ-1 nz ɓ i-0,n ɔ-4 k ɔ-4 m o-5 tz m a-4 tz t͡ɕ ɔ-1 nz ɲ ɨ-0 h ɔ-1 nz ɓ i-0,S0010,n ɔ-4 k ɔ-4 m o-5 tz m a-4 tz t͡ɕ ɔ-1 nz ɲ ɨ-0 h ɔ-1 nz ɓ i-0,n ɔ-4 k ɔ-4 m o-5 tz m a-4 tz t͡ɕ ɔ-1 nz ɲ ɨ-0 h ɔ-1 nz ɓ i-0,False
NMA_7_NU_S0002_36,audio_data/train/NMA_7_NU_S0002_36.wav,k ɔ-4 ɗ w o-0 iz l aː-1 mz ɗ o-1 t͡ɕ əː-0 iz,k ɔ-4 ɗ w o-0 iz l aː-1 mz ɗ o-1 t͡ɕ əː-0 iz,S0002,k ɔ-4 ɗ w o-0 iz l aː-1 mz ɗ o-1 t͡ɕ əː-0 iz,k ɔ-4 ɗ w o-0 iz l aː-1 mz ɗ o-1 t͡ɕ əː-0 iz,False
NMA_7_NU_S0002_97,audio_data/train/NMA_7_NU_S0002_97.wav,tʰ iə-0 nz ŋ aː-0 m ɛ-5 k ɔ-2 ŋmz k ɔ-0 nz t͡ɕ e-0 nz l ɨ-0 ŋz ɓ əː-0 iz ɗ i-0 ɗ ə-0 iz ɗ i-0 ɗ ɔ-4,tʰ iə-0 nz ŋ aː-0 m ɛ-5 k ɔ-2 ŋmz k ɔ-0 nz t͡ɕ e-0 nz l ɨ-0 ŋz ɓ əː-0 iz ɗ i-0 ɗ ə-0 iz ɗ i-0 ɗ ɔ-4,S0002,tʰ iə-0 nz ŋ aː-0 m ɛ-5 k ɔ-2 ŋmz k ɔ-0 nz t͡ɕ e-0 nz l ɨ-0 ŋz ɓ əː-0 iz ɗ i-0 ɗ ə-0 iz ɗ i-0 ɗ ɔ-4,tʰ iə-0 nz ŋ aː-0 m ɛ-5 k ɔ-2 ŋmz k ɔ-0 nz t͡ɕ e-0 nz l ɨ-0 ŋz ɓ əː-0 iz ɗ i-0 ɗ ə-0 iz ɗ i-0 ɗ ɔ-4,False
NNM_Nu_6_S00045_55,audio_data/train/NNM_Nu_6_S00045_55.wav,x iə-4 nz v eaː-4 k̟z ɲ aː-1 ɓ u-0 ŋmz z aː-0,x iə-4 nz v eaː-4 k̟z ɲ aː-1 ɓ u-0 ŋmz z aː-0,S00045,x iə-4 nz v eaː-4 k̟z ɲ aː-1 ɓ u-0 ŋmz z aː-0,x iə-4 nz v eaː-4 k̟z ɲ aː-1 ɓ u-0 ŋmz z aː-0,False
NNM_Nu_6_S00045_18,audio_data/train/NNM_Nu_6_S00045_18.wav,k aː-4 m ə-5 pz əː-0 t i-0 v i-0 m aː-1,k aː-4 m ə-5 pz əː-0 t i-0 v i-0 m aː-1,S00045,k aː-4 m ə-5 pz əː-0 t i-0 v i-0 m aː-1,k aː-4 m ə-5 pz əː-0 t i-0 v i-0 m aː-1,False
NHM_7_NU_S0006_83,audio_data/train/NHM_7_NU_S0006_83.wav,n ɨə-4 kz t͡ɕ ɔ-0 ŋmz aː-0 uz h o-1,n ɨə-4 kz t͡ɕ ɔ-0 ŋmz aː-0 uz h o-1,S0006,n ɨə-4 kz t͡ɕ ɔ-0 ŋmz aː-0 uz h o-1,n ɨə-4 kz t͡ɕ ɔ-0 ŋmz aː-0 uz h o-1,False
NHM_7_NU_S0006_16,audio_data/train/NHM_7_NU_S0006_16.wav,tʰ ə-1 nz z ɔ-4 z ə-5 nz z ɨ-2 l o-1 ŋmz l o-5 nz s w o-4 tz ɗ e-0 mz ɲ ɨ-0 ŋz x o-0 ŋmz tʰ e-3 s o-0 ɗ o-3 ŋ o-0 iz ɲ aː-1,tʰ ə-1 nz z ɔ-4 z ə-5 nz z ɨ-2 l o-1 ŋmz l o-5 nz s w o-4 tz ɗ e-0 mz ɲ ɨ-0 ŋz x o-0 ŋmz tʰ e-3 s o-0 ɗ o-3 ŋ o-0 iz ɲ aː-1,S0006,tʰ ə-1 nz z ɔ-4 z ə-5 nz z ɨ-2 l o-1 ŋmz l o-5 nz s w o-4 tz ɗ e-0 mz ɲ ɨ-0 ŋz x o-0 ŋmz tʰ e-3 s o-0 ɗ o-3 ŋ o-0 iz ɲ aː-1,tʰ ə-1 nz z ɔ-4 z ə-5 nz z ɨ-2 l o-1 ŋmz l o-5 nz s w o-4 tz ɗ e-0 mz ɲ ɨ-0 ŋz x o-0 ŋmz tʰ e-3 s o-0 ɗ o-3 ŋ o-0 iz ɲ aː-1,False
THA_7_NU_S0043_4,audio_data/train/THA_7_NU_S0043_4.wav,tʰ ə-1 iz m i-3 mz k ɨə-1 iz,tʰ ə-1 iz m i-3 mz k ɨə-1 iz,S0043,tʰ ə-1 iz m i-3 mz k ɨə-1 iz,tʰ ə-1 iz m i-3 mz k ɨə-1 iz,False
NDBA_7_NAM_S0010_105,audio_data/train/NDBA_7_NAM_S0010_105.wav,ɗ ə-0 iz l aː-1 z w o-5 ŋmz k uə-3 aː-0 iz,ɗ ə-0 iz l aː-1 z w o-5 ŋmz k uə-3 aː-0 iz,S0010,ɗ ə-0 iz l aː-1 z w o-5 ŋmz k uə-3 aː-0 iz,ɗ ə-0 iz l aː-1 z w o-5 ŋmz k uə-3 aː-0 iz,False
THA_Nu_6_S00042_42,audio_data/train/THA_Nu_6_S00042_42.wav,k iə-4 nz ɗ aː-2 k ɨ-4 uz ɓ o-1 k ə-0 uz ɲ ɨ-0 tʰ e-4 n aː-1 uz,k iə-4 nz ɗ aː-2 k ɨ-4 uz ɓ o-1 k ə-0 uz ɲ ɨ-0 tʰ e-4 n aː-1 uz,S00042,k iə-4 nz ɗ aː-2 k ɨ-4 uz ɓ o-1 k ə-0 uz ɲ ɨ-0 tʰ e-4 n aː-1 uz,k iə-4 nz ɗ aː-2 k ɨ-4 uz ɓ o-1 k ə-0 uz ɲ ɨ-0 tʰ e-4 n aː-1 uz,False
MK_7_NU_S0007_63,audio_data/train/MK_7_NU_S0007_63.wav,t əː-4 ɗ ɔ-5 kpz ɓ aː-1 iz n a-1 iz,t əː-4 ɗ ɔ-5 kpz ɓ aː-1 iz n a-1 iz,S0007,t əː-4 ɗ ɔ-5 kpz ɓ aː-1 iz n a-1 iz,t əː-4 ɗ ɔ-5 kpz ɓ aː-1 iz n a-1 iz,False
TTT_Nu_6_S00049_10,audio_data/train/TTT_Nu_6_S00049_10.wav,m aː-4 ə-4 mz k w aː-4,m aː-4 ə-4 mz k w aː-4,S00049,m aː-4 ə-4 mz k w aː-4,m aː-4 ə-4 mz k w aː-4,False
NNM_Nu_6_S00045_89,audio_data/train/NNM_Nu_6_S00045_89.wav,s a-0 uz ɗ ə-0 iz m i-1 ŋ̟z s ɛ-2 k e-3 t͡ɕ ɔ-0 ɓ aː-5 nz ŋ ɛ-0 ɓ aː-1 iz t͡ɕ u-4 tʰ ɔ-3 tʰ o-0 ŋmz m i-0 ŋ̟z,s a-0 uz ɗ ə-0 iz m i-1 ŋ̟z s ɛ-2 k e-3 t͡ɕ ɔ-0 ɓ aː-5 nz ŋ ɛ-0 ɓ aː-1 iz t͡ɕ u-4 tʰ ɔ-3 tʰ o-0 ŋmz m i-0 ŋ̟z,S00045,s a-0 uz ɗ ə-0 iz m i-1 ŋ̟z s ɛ-2 k e-3 t͡ɕ ɔ-0 ɓ aː-5 nz ŋ ɛ-0 ɓ aː-1 iz t͡ɕ u-4 tʰ ɔ-3 tʰ o-0 ŋmz m i-0 ŋ̟z,s a-0 uz ɗ ə-0 iz m i-1 ŋ̟z s ɛ-2 k e-3 t͡ɕ ɔ-0 ɓ aː-5 nz ŋ ɛ-0 ɓ aː-1 iz t͡ɕ u-4 tʰ ɔ-3 tʰ o-0 ŋmz m i-0 ŋ̟z,False
DNK_7_NU_S0048_79,audio_data/train/DNK_7_NU_S0048_79.wav,ɲ ɨ-2 ŋz k ɔ-0 nz t͡ɕ i-0 mz k əː-0 k əː-0 ɓ u-4 kpz m i-1 ŋ̟z ɗ ɔ-3 t͡ɕ ɔ-4 tz v aː-1 ɲ ɔ-3 ɲ ɨ-0 k w aː-3 əː-4 tz,ɲ ɨ-2 ŋz k ɔ-0 nz t͡ɕ i-0 mz k əː-0 k əː-0 ɓ u-4 kpz m i-1 ŋ̟z ɗ ɔ-3 t͡ɕ ɔ-4 tz v aː-1 ɲ ɔ-3 ɲ ɨ-0 k w aː-3 əː-4 tz,S0048,ɲ ɨ-2 ŋz k ɔ-0 nz t͡ɕ i-0 mz k əː-0 k əː-0 ɓ u-4 kpz m i-1 ŋ̟z ɗ ɔ-3 t͡ɕ ɔ-4 tz v aː-1 ɲ ɔ-3 ɲ ɨ-0 k w aː-3 əː-4 tz,ɲ ɨ-2 ŋz k ɔ-0 nz t͡ɕ i-0 mz k əː-0 k əː-0 ɓ u-4 kpz m i-1 ŋ̟z ɗ ɔ-3 t͡ɕ ɔ-4 tz v aː-1 ɲ ɔ-3 ɲ ɨ-0 k w aː-3 əː-4 tz,False
NMA_7_NU_S0002_138,audio_data/train/NMA_7_NU_S0002_138.wav,o-0 ɗ ə-0 iz z o-4 ŋmz k w aː-4,o-0 ɗ ə-0 iz z o-4 ŋmz k w aː-4,S0002,o-0 ɗ ə-0 iz z o-4 ŋmz k w aː-4,o-0 ɗ ə-0 iz z o-4 ŋmz k w aː-4,False
TPA_Nu_6_S0009_41,audio_data/train/TPA_Nu_6_S0009_41.wav,ɗ e-3 t əː-4 ɗ ɔ-5 kpz l aː-5 iz ɲ ɛ-4,ɗ e-3 t əː-4 ɗ ɔ-5 kpz l aː-5 iz ɲ ɛ-4,S0009,ɗ e-3 t əː-4 ɗ ɔ-5 kpz l aː-5 iz ɲ ɛ-4,ɗ e-3 t əː-4 ɗ ɔ-5 kpz l aː-5 iz ɲ ɛ-4,False
TPA_Nu_6_S0009_96,audio_data/train/TPA_Nu_6_S0009_96.wav,t͡ɕ i-5 ɓ aː-0 əː-0 iz t͡ɕ i-5 m ɛ-5 m ɛ-5 t͡ɕ i-5 ɗ aː-0 ŋz o-4 mz ɗ ə-4 iz,t͡ɕ i-5 ɓ aː-0 əː-0 iz t͡ɕ i-5 m ɛ-5 m ɛ-5 t͡ɕ i-5 ɗ aː-0 ŋz o-4 mz ɗ ə-4 iz,S0009,t͡ɕ i-5 ɓ aː-0 əː-0 iz t͡ɕ i-5 m ɛ-5 m ɛ-5 t͡ɕ i-5 ɗ aː-0 ŋz o-4 mz ɗ ə-4 iz,t͡ɕ i-5 ɓ aː-0 əː-0 iz t͡ɕ i-5 m ɛ-5 m ɛ-5 t͡ɕ i-5 ɗ aː-0 ŋz o-4 mz ɗ ə-4 iz,False
NTM_Nam_6_S00010_52,audio_data/train/NTM_Nam_6_S00010_52.wav,k aː-4 iz k aː-4 iz l iə-1 mz k a-4 tz l aː-4,k aː-4 iz k aː-4 iz l iə-1 mz k a-4 tz l aː-4,S00010,k aː-4 iz k aː-4 iz l iə-1 mz k a-4 tz l aː-4,k aː-4 iz k aː-4 iz l iə-1 mz k a-4 tz l aː-4,False
NT_7_NAM_S0009_1,audio_data/train/NT_7_NAM_S0009_1.wav,ŋ a-1 iz s ɨə-0 l w aː-1 iz ŋ ɨə-1 iz t͡ɕ ɨə-0 ɓ iə-4 tz l aː-1 mz ɲ aː-1 f aː-3 iz əː-0 h aː-0 ŋz n w i-4,ŋ a-1 iz s ɨə-0 l w aː-1 iz ŋ ɨə-1 iz t͡ɕ ɨə-0 ɓ iə-4 tz l aː-1 mz ɲ aː-1 f aː-3 iz əː-0 h aː-0 ŋz l w i-4,S0009,ŋ a-1 iz s ɨə-0 l w aː-1 iz ŋ ɨə-1 iz t͡ɕ ɨə-0 ɓ iə-4 tz l aː-1 mz ɲ aː-1 f aː-3 iz əː-0 h aː-0 ŋz n w i-4,ŋ a-1 iz s ɨə-0 l w aː-1 iz ŋ ɨə-1 iz t͡ɕ ɨə-0 ɓ iə-4 tz l aː-1 mz ɲ aː-1 f aː-3 iz əː-0 h aː-0 ŋz l w i-4,True
NHM_7_NU_S0006_179,audio_data/train/NHM_7_NU_S0006_179.wav,tʰ ə-4 iz v ə-5 iz m ɛ-1 uz k ɛ-4 uz k ə-5 uz t͡ɕ u-3 z aː-0 h o-1 n ɔ-4 iz,tʰ ə-4 iz v ə-5 iz m ɛ-1 uz k ɛ-4 uz k ə-5 uz t͡ɕ u-3 z aː-0 h o-1 l ɔ-4 iz,S0006,tʰ ə-4 iz v ə-5 iz m ɛ-1 uz k ɛ-4 uz k ə-5 uz t͡ɕ u-3 z aː-0 h o-1 n ɔ-4 iz,tʰ ə-4 iz v ə-5 iz m ɛ-1 uz k ɛ-4 uz k ə-5 uz t͡ɕ u-3 z aː-0 h o-1 l ɔ-4 iz,True
HYT_Nu_6_S0005_13,audio_data/train/HYT_Nu_6_S0005_13.wav,t əː-4 ɗ ɔ-5 kpz ɓ aː-1 iz t͡ɕ w o-5 tz u-4 tz h aː-0 iz ɲ ɛ-4,t əː-4 ɗ ɔ-5 kpz ɓ aː-1 iz t͡ɕ w o-5 tz u-4 tz h aː-0 iz ɲ ɛ-4,S0005,t əː-4 ɗ ɔ-5 kpz ɓ aː-1 iz t͡ɕ w o-5 tz u-4 tz h aː-0 iz ɲ ɛ-4,t əː-4 ɗ ɔ-5 kpz ɓ aː-1 iz t͡ɕ w o-5 tz u-4 tz h aː-0 iz ɲ ɛ-4,False
NMA_7_NU_S0002_219,audio_data/train/NMA_7_NU_S0002_219.wav,t aː-0 s ɛ-2 ɗ ɨə-0 n a-0 mz m ɨə-0 iz k ɔ-0 nz s w o-4 ŋmz ɓ iə-3 nz n aː-1 ŋz ɗ ɨə-0 n a-0 mz m ɨə-0 iz k ɔ-0 nz l e-0 nz n w i-4 t͡ɕ iə-0 ɲ a-0 uz z ɨə-2,t aː-0 s ɛ-2 ɗ ɨə-0 l a-0 mz m ɨə-0 iz k ɔ-0 nz s w o-4 ŋmz ɓ iə-3 nz l aː-1 ŋz ɗ ɨə-0 n a-0 mz m ɨə-0 iz k ɔ-0 nz l e-0 nz n w i-4 t͡ɕ iə-0 ɲ a-0 uz z ɨə-2,S0002,t aː-0 s ɛ-2 ɗ ɨə-0 n a-0 mz m ɨə-0 iz k ɔ-0 nz s w o-4 ŋmz ɓ iə-3 nz n aː-1 ŋz ɗ ɨə-0 n a-0 mz m ɨə-0 iz k ɔ-0 nz l e-0 nz n w i-4 t͡ɕ iə-0 ɲ a-0 uz z ɨə-2,t aː-0 s ɛ-2 ɗ ɨə-0 l a-0 mz m ɨə-0 iz k ɔ-0 nz s w o-4 ŋmz ɓ iə-3 nz l aː-1 ŋz ɗ ɨə-0 n a-0 mz m ɨə-0 iz k ɔ-0 nz l e-0 nz n w i-4 t͡ɕ iə-0 ɲ a-0 uz z ɨə-2,True
NNM_Nu_6_S00045_96,audio_data/train/NNM_Nu_6_S00045_96.wav,z aː-3 v əː-1 n a-1 mz i-0 mz v aː-1 z aː-3 v əː-1 ŋ u-3,z aː-3 v əː-1 n a-1 mz i-0 mz v aː-1 z aː-3 v əː-1 ŋ u-3,S00045,z aː-3 v əː-1 n a-1 mz i-0 mz v aː-1 z aː-3 v əː-1 ŋ u-3,z aː-3 v əː-1 n a-1 mz i-0 mz v aː-1 z aː-3 v əː-1 ŋ u-3,False
NDBA_7_NAM_S0010_102,audio_data/train/NDBA_7_NAM_S0010_102.wav,n e-4 uz h ɔ-3 iz ɗ o-1 ŋmz l uə-4 k uə-3 aː-0 iz tʰ i-1 k ɨ-4 n ɔ-4 iz l aː-1 k uə-3 ɓ aː-4 t ɨə-4 kz ɲ ɛ-4,n e-4 uz h ɔ-3 iz ɗ o-1 ŋmz l uə-4 k uə-3 aː-0 iz tʰ i-1 k ɨ-4 n ɔ-4 iz l aː-1 k uə-3 ɓ aː-4 t ɨə-4 kz ɲ ɛ-4,S0010,n e-4 uz h ɔ-3 iz ɗ o-1 ŋmz l uə-4 k uə-3 aː-0 iz tʰ i-1 k ɨ-4 n ɔ-4 iz l aː-1 k uə-3 ɓ aː-4 t ɨə-4 kz ɲ ɛ-4,n e-4 uz h ɔ-3 iz ɗ o-1 ŋmz l uə-4 k uə-3 aː-0 iz tʰ i-1 k ɨ-4 n ɔ-4 iz l aː-1 k uə-3 ɓ aː-4 t ɨə-4 kz ɲ ɛ-4,False
TTD_7_NAM_S0001_53,audio_data/train/TTD_7_NAM_S0001_53.wav,k ɔ-1 nz ɲ aː-1 k ə-5 uz tʰ i-1 ɓ o-4 m ɛ-5 k ə-5 uz iə-0 uz tʰ ɨə-0 ŋz k ə-5 uz ɲ ɨ-0 n aː-1 uz,k ɔ-1 nz ɲ aː-1 k ə-5 uz tʰ i-1 ɓ o-4 m ɛ-5 k ə-5 uz iə-0 uz tʰ ɨə-0 ŋz k ə-5 uz ɲ ɨ-0 n aː-1 uz,S0001,k ɔ-1 nz ɲ aː-1 k ə-5 uz tʰ i-1 ɓ o-4 m ɛ-5 k ə-5 uz iə-0 uz tʰ ɨə-0 ŋz k ə-5 uz ɲ ɨ-0 n aː-1 uz,k ɔ-1 nz ɲ aː-1 k ə-5 uz tʰ i-1 ɓ o-4 m ɛ-5 k ə-5 uz iə-0 uz tʰ ɨə-0 ŋz k ə-5 uz ɲ ɨ-0 n aː-1 uz,False
PC_7_NAM_S0004_258,audio_data/train/PC_7_NAM_S0004_258.wav,t əː-4 z ə-4 tz v w i-0 x i-0 l aː-1 mz ɲ ɨ-2 ŋz ɗ iə-1 uz ɗ ɔ-4,t əː-4 z ə-4 tz v w i-0 x i-0 l aː-1 mz ɲ ɨ-2 ŋz ɗ iə-1 uz ɗ ɔ-4,S0004,t əː-4 z ə-4 tz v w i-0 x i-0 l aː-1 mz ɲ ɨ-2 ŋz ɗ iə-1 uz ɗ ɔ-4,t əː-4 z ə-4 tz v w i-0 x i-0 l aː-1 mz ɲ ɨ-2 ŋz ɗ iə-1 uz ɗ ɔ-4,False
NT_7_NAM_S0009_22,audio_data/train/NT_7_NAM_S0009_22.wav,ŋ aː-5 uz ŋ e-2 k ɔ-0 iz tʰ ɨə-1 ŋz t ə-4 tz k aː-3,ŋ aː-5 uz ŋ e-2 k ɔ-0 iz tʰ ɨə-1 ŋz t ə-4 tz k aː-3,S0009,ŋ aː-5 uz ŋ e-2 k ɔ-0 iz tʰ ɨə-1 ŋz t ə-4 tz k aː-3,ŋ aː-5 uz ŋ e-2 k ɔ-0 iz tʰ ɨə-1 ŋz t ə-4 tz k aː-3,False
HYT_Nu_6_S0005_21,audio_data/train/HYT_Nu_6_S0005_21.wav,k ɔ-0 nz m aː-1 ɗ e-4 nz ɣ ə-1 nz n ɔ-4 s ɛ-2 a-0 nz tʰ i-5 tz k ɔ-0 nz ɗ ɔ-4,k ɔ-0 nz m aː-1 ɗ e-4 nz ɣ ə-1 nz n ɔ-4 s ɛ-2 a-0 nz tʰ i-5 tz k ɔ-0 nz ɗ ɔ-4,S0005,k ɔ-0 nz m aː-1 ɗ e-4 nz ɣ ə-1 nz n ɔ-4 s ɛ-2 a-0 nz tʰ i-5 tz k ɔ-0 nz ɗ ɔ-4,k ɔ-0 nz m aː-1 ɗ e-4 nz ɣ ə-1 nz n ɔ-4 s ɛ-2 a-0 nz tʰ i-5 tz k ɔ-0 nz ɗ ɔ-4,False
NTM_Nam_6_S00010_12,audio_data/train/NTM_Nam_6_S00010_12.wav,tʰ a-1 ŋz k u-0 tʰ a-1 ŋz k u-0 v o-2 t͡ɕ aː-1 iz,tʰ a-1 ŋz k u-0 tʰ a-1 ŋz k u-0 v o-2 t͡ɕ aː-1 iz,S00010,tʰ a-1 ŋz k u-0 tʰ a-1 ŋz k u-0 v o-2 t͡ɕ aː-1 iz,tʰ a-1 ŋz k u-0 tʰ a-1 ŋz k u-0 v o-2 t͡ɕ aː-1 iz,False
TTD_7_NAM_S0001_144,audio_data/train/TTD_7_NAM_S0001_144.wav,k ɔ-4 eaː-4 ŋ̟z m a-5 tz t͡ɕ əː-1 iz h o-1 ŋmz,k ɔ-4 eaː-4 ŋ̟z m a-5 tz t͡ɕ əː-1 iz h o-1 ŋmz,S0001,k ɔ-4 eaː-4 ŋ̟z m a-5 tz t͡ɕ əː-1 iz h o-1 ŋmz,k ɔ-4 eaː-4 ŋ̟z m a-5 tz t͡ɕ əː-1 iz h o-1 ŋmz,False
NHM_7_NU_S0006_124,audio_data/train/NHM_7_NU_S0006_124.wav,tʰ ə-4 iz v əː-5 t͡ɕ o-1 ŋmz t͡ɕ aː-1 ŋz ɓ ə-5 nz z o-5 nz l aː-1 mz h aː-0 iz tʰ ɨ-4 ɓ eaː-4 ŋ̟z k w i-4 ɓ ɛ-1 nz z u-3 ɲ a-0 uz s aː-0 ŋz l aː-1 mz z u-4 pz h ɔ-5,tʰ ə-4 iz v əː-5 t͡ɕ o-1 ŋmz t͡ɕ aː-1 ŋz ɓ ə-5 nz z o-5 nz l aː-1 mz h aː-0 iz tʰ ɨ-4 ɓ eaː-4 ŋ̟z k w i-4 ɓ ɛ-1 nz z u-3 ɲ a-0 uz s aː-0 ŋz l aː-1 mz z u-4 pz h ɔ-5,S0006,tʰ ə-4 iz v əː-5 t͡ɕ o-1 ŋmz t͡ɕ aː-1 ŋz ɓ ə-5 nz z o-5 nz l aː-1 mz h aː-0 iz tʰ ɨ-4 ɓ eaː-4 ŋ̟z k w i-4 ɓ ɛ-1 nz z u-3 ɲ a-0 uz s aː-0 ŋz l aː-1 mz z u-4 pz h ɔ-5,tʰ ə-4 iz v əː-5 t͡ɕ o-1 ŋmz t͡ɕ aː-1 ŋz ɓ ə-5 nz z o-5 nz l aː-1 mz h aː-0 iz tʰ ɨ-4 ɓ eaː-4 ŋ̟z k w i-4 ɓ ɛ-1 nz z u-3 ɲ a-0 uz s aː-0 ŋz l aː-1 mz z u-4 pz h ɔ-5,False
DNK_7_NU_S0048_70,audio_data/train/DNK_7_NU_S0048_70.wav,ɗ aː-0 ŋz t͡ɕ aː-0 uz l ɨə-5 nz,ɗ aː-0 ŋz t͡ɕ aː-0 uz l ɨə-5 nz,S0048,ɗ aː-0 ŋz t͡ɕ aː-0 uz l ɨə-5 nz,ɗ aː-0 ŋz t͡ɕ aː-0 uz l ɨə-5 nz,False
